Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint_dof,left_hip_roll_joint_dof,left_hip_yaw_joint_dof,left_knee_joint_dof,left_ankle_pitch_joint_dof,left_ankle_roll_joint_dof,right_hip_pitch_joint_dof,right_hip_roll_joint_dof,right_hip_yaw_joint_dof,right_knee_joint_dof,right_ankle_pitch_joint_dof,right_ankle_roll_joint_dof,waist_yaw_joint_dof,waist_roll_joint_dof,waist_pitch_joint_dof,left_shoulder_pitch_joint_dof,left_shoulder_roll_joint_dof,left_shoulder_yaw_joint_dof,left_elbow_joint_dof,left_wrist_roll_joint_dof,left_wrist_pitch_joint_dof,left_wrist_yaw_joint_dof,right_shoulder_pitch_joint_dof,right_shoulder_roll_joint_dof,right_shoulder_yaw_joint_dof,right_elbow_joint_dof,right_wrist_roll_joint_dof,right_wrist_pitch_joint_dof,right_wrist_yaw_joint_dof
616,5.478424072,-13.42609119,58.78287735,6.098507271,8.448250619,-102.3998352,-60.910072,11.184807,8.362079,87.20956,-31.626291,-3.901406,-71.25126,-13.797613,-2.3774705,91.77663,-27.747734,-6.0050087,0.1933749,5.930303,29.793802,-21.97941,41.41775,-58.624077,45.84097,20.994274,-2.315621,6.126811,-51.818672,-26.514744,17.334042,69.64751,-17.603882,-10.543594,7.6626897
617,5.344568253,-13.64079857,59.32223587,5.887208956,8.474841614,-102.3922062,-59.9528,11.165539,8.229904,85.84164,-31.261044,-4.047502,-70.04494,-13.601812,-2.7162547,90.418106,-27.481003,-5.7883124,0.45357907,6.02162,29.793802,-21.546669,40.950287,-58.311386,45.94468,20.685507,-2.3213217,6.031636,-52.30399,-26.239622,16.747324,68.67152,-16.67682,-11.002634,7.945739
618,5.216817379,-13.85116577,59.95806961,5.678687473,8.486919554,-102.3774862,-58.975246,11.145695,8.09594,84.448006,-30.87337,-4.194501,-68.82297,-13.388985,-3.041401,89.03733,-27.201847,-5.5707927,0.6719019,6.083201,29.793802,-21.100464,40.490295,-57.961098,46.085667,20.321646,-2.337383,5.9927745,-52.715088,-25.939793,16.336712,67.67381,-15.8007555,-11.381757,8.200019
619,5.080954075,-14.06411648,60.49652405,5.467482366,8.482940155,-102.3525014,-57.97963,11.125356,7.951408,83.03313,-30.46578,-4.3481255,-67.57904,-13.176279,-3.3782806,87.63642,-26.911205,-5.3699937,0.87371284,6.1402497,29.793802,-20.660673,40.03565,-57.599304,46.24548,19.910496,-2.3628447,5.9861956,-53.092674,-25.610567,15.994573,66.71055,-15.129134,-11.698445,8.412565
620,4.938795567,-14.27585506,61.1285965,5.251529573,8.457371277,-102.3142754,-56.96089,11.104031,7.7920885,81.5993,-30.03873,-4.512672,-66.302444,-12.980499,-3.7521958,86.21943,-26.615147,-5.2061596,1.0582685,6.1961355,29.793802,-20.22819,39.584877,-57.230534,46.420563,19.45853,-2.3964596,5.990771,-53.432793,-25.254293,15.686084,65.784775,-14.748528,-11.97262,8.564143
621,4.785826683,-14.4913435,61.85786133,5.031160002,8.404937994,-102.2614946,-55.913574,11.07893,7.6163454,80.14504,-29.590601,-4.692234,-64.98758,-12.814219,-4.1768537,84.79154,-26.315496,-5.0913825,1.2127459,6.2464986,29.793802,-19.794832,39.13809,-56.854496,46.614388,18.942219,-2.440259,6.0123277,-53.703854,-24.883186,15.452376,64.86034,-14.661086,-12.19886,8.647568
622,4.631004333,-14.70628929,62.48490601,4.80610276,8.330856326,-102.1957787,-54.843964,11.052296,7.4249063,78.6693,-29.12048,-4.8834295,-63.64154,-12.663378,-4.6398864,83.348755,-26.008766,-5.013084,1.352653,6.3001137,29.793802,-19.374619,38.693268,-56.482563,46.825523,18.363754,-2.4949138,6.0570364,-53.91758,-24.496649,15.272787,63.95091,-14.847459,-12.372441,8.671382
623,4.470493793,-14.91427135,63.1010025,4.577978462,8.241184479,-102.1193962,-53.75544,11.028005,7.2215943,77.17334,-28.63026,-5.080339,-62.272015,-12.504961,-5.11651,81.884026,-25.690447,-4.94817,1.4749454,6.3473506,29.793802,-18.9601,38.249527,-56.087467,47.057076,17.775034,-2.556844,6.108439,-54.07612,-24.100237,15.158153,63.059048,-15.229384,-12.516149,8.632895
624,4.305381298,-15.1226778,63.61757965,4.348239685,8.142890056,-102.0349183,-52.652565,11.009884,7.009861,75.65751,-28.123535,-5.277504,-60.888687,-12.31724,-5.581042,80.39129,-25.355867,-4.8740973,1.5812478,6.3824725,29.793802,-18.55023,37.80689,-55.650333,47.30848,17.224085,-2.6215608,6.149423,-54.190666,-23.69785,15.105968,62.197216,-15.744638,-12.652021,8.531768
625,4.120117664,-15.33934784,64.23192139,4.112636453,8.036358862,-101.9413496,-51.537987,10.998363,6.782909,74.12139,-27.597792,-5.473622,-59.486355,-12.098416,-6.040809,78.863304,-25.00723,-4.7959466,1.6714454,6.4073277,29.793802,-18.145712,37.363712,-55.156837,47.58366,16.716997,-2.6923182,6.1727724,-54.251453,-23.291702,15.115268,61.356678,-16.436712,-12.776,8.3432865
626,3.943005562,-15.55554676,64.84031982,3.871746917,7.919124647,-101.8381181,-50.409927,10.992623,6.5406766,72.56539,-27.05146,-5.6718464,-58.06312,-11.857679,-6.504031,77.303635,-24.64512,-4.721983,1.7479193,6.426763,29.793802,-17.751343,36.91889,-54.624718,47.880455,16.228783,-2.7699077,6.1877313,-54.256634,-22.881582,15.185081,60.535595,-17.323229,-12.87687,8.075629
627,3.755639791,-15.76699352,65.43641968,3.633730341,7.792379236,-101.7274865,-49.26257,10.992523,6.2990656,70.98434,-26.488253,-5.872371,-56.630703,-11.593031,-6.9461637,75.72067,-24.263647,-4.636624,1.8090459,6.433659,29.793802,-17.36143,36.474895,-54.069378,48.18805,15.766598,-2.8463771,6.2031875,-54.21686,-22.47217,15.331182,59.742855,-18.279648,-12.966767,7.7757797
628,3.573959351,-15.97534847,66.02759857,3.406976063,7.657574903,-101.6118342,-48.091927,10.997743,6.073198,69.37488,-25.911734,-6.075843,-55.201443,-11.303232,-7.342264,74.12424,-23.856493,-4.5240006,1.8527802,6.421298,29.793802,-16.970034,36.03737,-53.50768,48.492672,15.335428,-2.9136536,6.227822,-54.13924,-22.071775,15.572376,58.98331,-19.176157,-13.060408,7.491874
629,3.390064001,-16.18076515,66.60710449,3.189865006,7.516298625,-101.4930515,-46.895912,11.011035,5.865541,67.729935,-25.319883,-6.286973,-53.782185,-10.969981,-7.6611915,72.511086,-23.405909,-4.3573427,1.8859167,6.393408,29.793802,-16.574745,35.60967,-52.94175,48.787354,14.926797,-2.9692838,6.265681,-54.017395,-21.687132,15.924076,58.25386,-19.990183,-13.163887,7.20861
630,3.189790964,-16.40155983,67.18152161,2.979043837,7.367807271,-101.3692833,-45.677177,11.031031,5.667892,66.05096,-24.710384,-6.5043416,-52.36435,-10.601677,-7.922361,70.875595,-22.919476,-4.152958,1.9102275,6.354562,29.793802,-16.179289,35.19262,-52.366287,49.072483,14.539928,-3.017609,6.3107705,-53.844166,-21.320858,16.371803,57.54785,-20.784998,-13.2687,6.910685
631,2.984243393,-16.62086487,67.74672241,2.778486668,7.210387197,-101.2374034,-44.438923,11.0514765,5.4799843,64.34799,-24.086603,-6.718693,-50.936626,-10.238038,-8.180206,69.223366,-22.430992,-3.9605482,1.9200692,6.301386,29.793802,-15.786177,34.788914,-51.788925,49.343163,14.192824,-3.060482,6.3566017,-53.628227,-20.973661,16.881243,56.869106,-21.56884,-13.370916,6.6473956
632,2.782106876,-16.83755684,68.29901428,2.591986402,7.042304821,-101.0947764,-43.184322,11.065625,5.3009152,62.629974,-23.450766,-6.9213634,-49.488163,-9.914774,-8.490007,67.55875,-21.971203,-3.8268702,1.9112388,6.231533,29.793802,-15.400845,34.40297,-51.2213,49.594116,13.900422,-3.0994577,6.396439,-53.3781,-20.644102,17.41178,56.22217,-22.354095,-13.467701,6.468082
633,2.578265905,-17.04985428,68.84031219,2.419325946,6.864532599,-100.9456629,-41.911903,11.075064,5.131729,60.89362,-22.803074,-7.111886,-48.0192,-9.635489,-8.866612,65.881546,-21.543098,-3.7706578,1.8860828,6.141794,29.793802,-15.02069,34.039433,-50.663033,49.81972,13.671705,-3.1317704,6.429869,-53.098022,-20.333584,17.973457,55.607292,-23.153072,-13.559265,6.3954935
634,2.362917662,-17.26632309,69.45886688,2.258607682,6.677838406,-100.7900391,-40.620617,11.081774,4.972209,59.133904,-22.141382,-7.2949533,-46.534424,-9.380097,-9.283209,64.188286,-21.130322,-3.7627604,1.8466865,6.034344,29.793802,-14.641722,33.701,-50.10998,50.01821,13.494344,-3.15705,6.4593196,-52.7814,-20.044489,18.580692,55.02114,-23.955723,-13.649583,6.4000726
635,2.152318716,-17.49416351,69.97108154,2.110186489,6.47986992,-100.6190166,-39.313923,11.08078,4.8197374,57.357174,-21.464302,-7.469477,-45.028736,-9.15017,-9.736684,62.48058,-20.73805,-3.7839196,1.788371,5.914187,29.793802,-14.261955,33.3883,-49.559357,50.189384,13.35885,-3.180571,6.482817,-52.421997,-19.776983,19.201548,54.46275,-24.741009,-13.742104,6.4528346
636,1.933806062,-17.71650124,70.46423798,1.974347786,6.26862755,-100.4236247,-37.995888,11.067406,4.6710215,55.57088,-20.771448,-7.6346903,-43.497562,-8.946786,-10.223749,60.760567,-20.37186,-3.8155792,1.7096269,5.788497,29.793802,-13.88353,33.100063,-49.01409,50.334934,13.253854,-3.2076223,6.498117,-52.012547,-19.527962,19.79503,53.93219,-25.495928,-13.839298,6.525705
637,1.721336126,-17.9366169,70.94376068,1.853201912,6.036218714,-100.1984184,-36.656532,11.038168,4.531224,53.770622,-20.061363,-7.789132,-41.9258,-8.782159,-10.760035,59.02731,-20.045204,-3.8632593,1.6027526,5.655381,29.793802,-13.503217,32.83511,-48.474716,50.4604,13.190999,-3.240335,6.498692,-51.545258,-19.29807,20.355133,53.42804,-26.283194,-13.953812,6.60981
638,1.50503993,-18.16302109,71.40660553,1.744681954,5.786221599,-99.94934967,-35.29647,10.9962435,4.3991723,51.953197,-19.334623,-7.9348755,-40.320087,-8.647719,-11.344441,57.27914,-19.750504,-3.9335945,1.4733083,5.514157,29.793802,-13.12248,32.593258,-47.941917,50.564354,13.171192,-3.275407,6.4875236,-51.025864,-19.088997,20.898895,52.950832,-27.091051,-14.08158,6.7205095
639,1.286300302,-18.38619041,71.84873657,1.644430526,5.533117983,-99.68538053,-33.934757,10.946443,4.2636375,50.122463,-18.591785,-8.075655,-38.706078,-8.517878,-11.948979,55.514698,-19.462067,-4.011286,1.3328565,5.3690524,29.793802,-12.7478075,32.37498,-47.41237,50.641945,13.167872,-3.310307,6.477046,-50.464695,-18.9013,21.43593,52.498802,-27.778357,-14.19857,6.86423
640,1.06703496,-18.61312103,72.38322296,1.548058505,5.291498124,-99.41502777,-32.594467,10.894291,4.1118755,48.293686,-17.83519,-8.215339,-37.11208,-8.367055,-12.541182,53.735542,-19.153889,-4.0796547,1.1916436,5.2231007,29.793802,-12.384013,32.181515,-46.881226,50.686707,13.154217,-3.3424392,6.4798417,-49.872467,-18.735685,21.979702,52.069633,-28.201063,-14.280116,7.0482173
641,0.856315732,-18.84336662,72.80415955,1.453315201,5.063478664,-99.13722003,-31.276705,10.841312,3.9384449,46.459785,-17.057384,-8.368807,-35.535667,-8.190902,-13.1203985,51.925774,-18.821083,-4.1331873,1.0502746,5.079407,29.793802,-12.032356,32.014484,-46.350937,50.695118,13.124655,-3.3691611,6.500441,-49.24892,-18.59407,22.538359,51.6656,-28.28369,-14.31905,7.284303
642,0.642478406,-19.06806755,73.19878235,1.362474613,4.842103367,-98.84890502,-29.971098,10.785401,3.7497873,44.616177,-16.259113,-8.529542,-33.966114,-8.001531,-13.70032,50.090748,-18.474247,-4.1807303,0.90424675,4.935942,29.793802,-11.687814,31.874651,-45.821762,50.66885,13.093137,-3.3924732,6.5313587,-48.586487,-18.47821,23.104422,51.28373,-28.113579,-14.327067,7.56517
643,0.428141803,-19.29074669,73.67848969,1.278665652,4.628184803,-98.55498898,-28.676016,10.726298,3.5550954,42.76793,-15.45365,-8.6681795,-32.410526,-7.800091,-14.274262,48.241932,-18.109348,-4.228074,0.7571828,4.788008,29.793802,-11.348028,31.761747,-45.2881,50.609688,13.06148,-3.41688,6.5670977,-47.883724,-18.386116,23.660976,50.91439,-27.79847,-14.306736,7.8690248
644,0.213650852,-19.51337814,73.84846954,1.205301522,4.422489774,-98.26049916,-27.39176,10.66341,3.3629658,40.923233,-14.655127,-8.755264,-30.877968,-7.5882926,-14.832519,46.395397,-17.722536,-4.280876,0.6116629,4.6301064,29.793802,-11.011633,31.675222,-44.744766,50.521126,13.029658,-3.4468465,6.6024585,-47.142418,-18.313065,24.191818,50.551273,-27.449621,-14.261582,8.174146
645,-0.004200068,-19.74874687,74.30290833,1.137850206,4.221277956,-97.96252889,-26.106228,10.5885105,3.128972,39.045513,-13.847009,-8.802766,-29.354816,-7.360279,-15.387283,44.53925,-17.314737,-4.3478756,0.4651111,4.4638534,29.793802,-10.675719,31.61572,-44.197643,50.40627,12.997229,-3.4841695,6.6455107,-46.35528,-18.254976,24.694675,50.195396,-27.059519,-14.188869,8.473386
646,-0.215922415,-19.98314285,74.6,1.076246282,4.025366765,-97.65967067,-24.822203,10.507204,2.864525,37.141304,-13.02834,-8.817851,-27.841244,-7.117941,-15.938768,42.669548,-16.887695,-4.4234085,0.31615162,4.289678,29.793802,-10.339992,31.583855,-43.64516,50.262543,12.964276,-3.5263357,6.6958566,-45.52422,-18.211632,25.177185,49.85026,-26.583359,-14.086465,8.776334
647,-0.429967523,-20.20979309,75.1,1.031502388,3.84220307,-97.35921281,-23.560328,10.435677,2.6629899,35.280346,-12.23533,-8.765851,-26.362024,-6.8730903,-16.458302,40.80563,-16.434378,-4.489755,0.17495358,4.1007395,29.793802,-10.011977,31.577478,-43.078487,50.088284,12.93085,-3.5710497,6.735885,-44.660362,-18.1889,25.634645,49.50989,-26.07515,-13.961686,9.086639
648,-0.625783861,-20.44188309,75.35,1.015092237,3.680211085,-97.06870801,-22.345936,10.384936,2.6202488,33.538128,-11.507123,-8.61431,-24.943369,-6.639616,-16.918676,38.96911,-15.948809,-4.5290227,0.02792994,3.8875108,29.793802,-9.66808,31.594206,-42.448242,49.863556,12.911083,-3.6169572,6.7453547,-43.789158,-18.182297,26.090456,49.175644,-25.58209,-13.819164,9.40571
649,-0.818328381,-20.66724396,75.7,1.028781773,3.556669528,-96.78696916,-21.19077,10.367786,2.7931838,31.870512,-10.835009,-8.271874,-23.609344,-6.4182324,-17.309206,37.158752,-15.41525,-4.5297832,-0.11810658,3.6449413,29.793802,-9.331016,31.633986,-41.754272,49.594646,12.889828,-3.6707156,6.711715,-42.93377,-18.211075,26.559858,48.849693,-25.059341,-13.654684,9.742205
650,-0.997193813,-20.89692307,76,1.068222924,3.463228123,-96.51113569,-20.077295,10.364412,3.126904,30.250574,-10.2033,-7.7879434,-22.339128,-6.2056065,-17.646276,35.361492,-14.839548,-4.5023785,-0.26042745,3.381716,29.793802,-8.996538,31.696089,-41.012024,49.278572,12.870103,-3.7309837,6.6453543,-42.064293,-18.27758,27.023523,48.517376,-24.503622,-13.466193,10.091684
651,-1.16336441,-21.12486076,76.3,1.132621943,3.365724913,-96.24694839,-18.98098,10.340975,3.5438786,28.778772,-9.638707,-7.3396134,-21.085638,-6.0068283,-17.944086,33.578487,-14.247506,-4.4606757,-0.37980235,3.105229,29.793802,-8.659191,31.773758,-40.267395,48.92829,12.866209,-3.7829552,6.568004,-41.119526,-18.364552,27.42068,48.1609,-24.020618,-13.26801,10.439343
652,-1.330329061,-21.37343216,76.6,1.219006991,3.226878868,-96.00138979,-17.875778,10.271672,3.9591155,27.557253,-9.165203,-7.100112,-19.794634,-5.8222737,-18.217886,31.803299,-13.660602,-4.4185514,-0.4841129,2.8048491,29.793802,-8.295895,31.859518,-39.539036,48.567936,12.893593,-3.8112817,6.5068245,-40.159355,-18.480064,27.84224,47.849308,-23.558949,-13.076984,10.762008
653,-1.479794383,-21.68753433,76.95,1.32576715,3.015327726,-95.78010213,-16.707287,10.149013,4.3564553,26.572205,-8.782751,-7.1463237,-18.410873,-5.6456456,-18.473433,30.005259,-13.070148,-4.3712935,-0.553189,2.4920158,29.793802,-7.909664,31.939663,-38.85906,48.219147,12.97131,-3.806527,6.462387,-39.09909,-18.604183,28.227488,47.5601,-23.197567,-12.901855,11.046843
654,-1.640027523,-21.94428825,77.26,1.449323044,2.755944349,-95.58003568,-15.4286995,9.985539,4.783816,25.624535,-8.398193,-7.373821,-16.939222,-5.4603715,-18.70697,28.118567,-12.427364,-4.3128543,-0.5939582,2.1684566,29.793802,-7.5201488,32.006992,-38.208847,47.888718,13.087476,-3.7789996,6.4255514,-37.965816,-18.731615,28.578587,47.297073,-22.912868,-12.733793,11.305739
655,-1.794766784,-22.14810562,77.5,1.572614471,2.499429789,-95.39593789,-14.464482,9.842461,5.172467,25.452034,-8.372392,-7.67991,-15.411524,-5.2380924,-18.928389,26.068275,-11.687121,-4.2565727,-0.6190679,1.8494924,29.793802,-7.1505356,32.06499,-37.56511,47.561424,13.209985,-3.7440221,6.4011507,-36.828396,-18.871185,28.894918,47.048927,-22.692083,-12.561062,11.567886
656,-1.934160829,-22.37751198,77.4,1.716307749,2.296833886,-95.21865415,-13.660651,9.689331,5.574675,25.583015,-8.426186,-7.959735,-14.5552635,-5.248887,-19.062977,25.340633,-11.636489,-4.2079725,-0.6367855,1.516359,29.793802,-6.8226924,32.12603,-36.909386,47.210625,13.3057575,-3.7166994,6.391823,-35.723064,-19.034477,29.146582,46.77436,-22.54526,-12.370883,11.865176
657,-2.07012558,-22.60364342,77.6,1.87034493,2.191126667,-95.06078067,-13.305178,9.554557,5.9455676,26.54933,-8.822211,-8.2312565,-13.857612,-5.2701035,-19.158884,24.652796,-11.5816345,-4.177908,-0.6358172,1.183281,29.793802,-6.543837,32.206047,-36.226303,46.80018,13.365071,-3.6984656,6.400584,-34.670074,-19.236807,29.325367,46.445923,-22.481583,-12.15912,12.219451
658,-2.194458723,-22.79656029,77.9,2.048349199,2.393926901,-94.91151949,-13.354869,9.391182,6.33887,27.748795,-9.226541,-8.530941,-13.573466,-5.3240666,-19.217548,24.044617,-11.514677,-4.1690125,-0.52212995,0.86750144,28.744263,-6.0995674,32.1972,-35.946835,46.715233,13.292115,-3.69143,6.2714343,-33.15515,-19.364502,29.552485,46.356857,-22.38761,-11.969522,12.699012
659,-2.304312706,-23.00429726,78,2.227977807,2.623928427,-94.7527627,-13.457719,9.243141,6.7555156,29.051252,-9.626713,-8.805902,-13.334133,-5.3829484,-19.281414,23.457228,-11.455289,-4.1664023,-0.41238642,0.5588853,27.534157,-5.713824,32.09298,-35.757122,46.80688,13.199803,-3.6916158,6.1431165,-31.61076,-19.426846,29.747356,46.3905,-22.35432,-11.777231,13.193461
660,-2.423749447,-23.26063728,78.1,2.385717523,2.757175778,-94.56314155,-13.409979,9.15141,7.197792,30.259832,-9.956442,-8.997956,-12.962985,-5.423497,-19.39394,22.855762,-11.413754,-4.1617036,-0.3491324,0.2684763,26.42397,-5.394119,31.922575,-35.560883,46.99256,13.125223,-3.6971412,6.0427547,-30.102186,-19.448248,29.89227,46.476307,-22.376753,-11.578248,13.653505
661,-2.559016705,-23.52596283,78.2,2.51208843,2.746657667,-94.33451156,-13.159252,9.1376705,7.673164,31.411789,-10.2012005,-9.106055,-12.391662,-5.4344535,-19.572075,22.226753,-11.396243,-4.1517954,-0.33879015,0.004003451,25.472326,-5.1255574,31.7073,-35.341232,47.242287,13.068078,-3.7080915,5.973508,-28.610817,-19.436121,29.966661,46.57962,-22.503489,-11.372305,14.084146
662,-2.686206341,-23.75615311,78.2,2.616456447,2.647001545,-94.08136019,-12.804046,9.174989,8.176874,32.606033,-10.410326,-9.160183,-11.697918,-5.4235663,-19.791819,21.580286,-11.393512,-4.139075,-0.36321494,-0.24040101,24.617811,-4.894688,31.462967,-35.10423,47.53511,13.017618,-3.7233262,5.928417,-27.134016,-19.395569,29.981438,46.69993,-22.71905,-11.160124,14.504209
663,-2.812417746,-23.97837067,78.3,2.702421335,2.521394455,-93.81554243,-12.40839,9.23824,8.687825,33.741417,-10.606582,-9.142387,-10.974197,-5.399644,-20.033817,20.93734,-11.397359,-4.1264863,-0.404528,-0.4662123,23.795998,-4.694879,31.19894,-34.861614,47.855465,12.973871,-3.7399223,5.8977304,-25.680136,-19.334581,29.962437,46.846085,-22.914677,-10.943941,14.898698
664,-2.920168877,-24.203825,78.3,2.775935886,2.433785891,-93.54814885,-12.04297,9.308797,9.18182,34.728104,-10.81822,-9.030097,-10.312323,-5.373769,-20.279173,20.318672,-11.400157,-4.119153,-0.44639876,-0.67594635,22.941294,-4.5236506,30.919405,-34.62614,48.194786,12.939013,-3.7551978,5.872322,-24.255526,-19.263264,29.933285,47.025646,-22.982622,-10.7244,15.251573
665,-3.009213686,-24.41311264,78.3,2.843410996,2.39317971,-93.27394996,-11.738058,9.393475,9.651026,35.619125,-11.05904,-8.768737,-9.7309065,-5.3611064,-20.525866,19.741133,-11.411301,-4.1255083,-0.49096775,-0.8699249,22.041534,-4.386482,30.627165,-34.412704,48.553543,12.909458,-3.7693536,5.851187,-22.853474,-19.190287,29.89223,47.231857,-22.891788,-10.491883,15.563481
666,-3.085374117,-24.6351223,78.3,2.900080852,2.368540053,-92.98928544,-11.456914,9.50656,10.105277,36.448795,-11.318224,-8.382543,-9.184562,-5.347403,-20.786434,19.193449,-11.435028,-4.1513877,-0.5413475,-1.0448314,21.132618,-4.281315,30.32504,-34.2111,48.92728,12.885531,-3.7831247,5.8381214,-21.462181,-19.119146,29.82362,47.446697,-22.697615,-10.2477865,15.8425255
667,-3.165854454,-24.86261368,78.3,2.937519016,2.364370856,-92.7073015,-11.175979,9.643244,10.545032,37.10907,-11.593148,-7.964819,-8.669428,-5.2982073,-21.06509,18.649431,-11.460567,-4.202326,-0.58580333,-1.1989055,20.219524,-4.1983852,30.015373,-34.000084,49.306015,12.87167,-3.795297,5.8320723,-20.08073,-19.050024,29.730186,47.66503,-22.42569,-10.0085,16.082035
668,-3.2455194,-25.10362244,78.3,2.947465962,2.384934604,-92.43973492,-10.873403,9.795935,10.9706335,37.494263,-11.882396,-7.61016,-8.179373,-5.196245,-21.355812,18.07975,-11.468387,-4.2598166,-0.6158381,-1.33291,19.306437,-4.1239767,29.70007,-33.754845,49.67818,12.873879,-3.8043728,5.8317285,-18.71476,-18.9809,29.620129,47.888737,-22.100863,-9.790875,16.275438
669,-3.327308655,-25.32034492,78.3,2.924073151,2.439721149,-92.1917237,-10.556098,9.978543,11.38787,37.592968,-12.204516,-7.327744,-7.7232103,-5.035321,-21.656054,17.47744,-11.451484,-4.315563,-0.6257516,-1.4437823,18.382818,-4.054819,29.381287,-33.464897,50.038307,12.901171,-3.8079293,5.824673,-17.360779,-18.908455,29.496515,48.1202,-21.70816,-9.598198,16.418716
670,-3.3958354,-25.52425003,78.3,2.875512314,2.524035649,-91.95514059,-10.2340975,10.187043,11.794968,37.460503,-12.557279,-7.0741057,-7.301356,-4.836944,-21.963163,16.858292,-11.41697,-4.3683844,-0.62454927,-1.5367081,17.449728,-3.9913967,29.061247,-33.14001,50.387928,12.948197,-3.807224,5.8153863,-16.021595,-18.831285,29.359734,48.362606,-21.240812,-9.421977,16.51544
671,-3.453430891,-25.73396301,78.3,2.814711534,2.620767667,-91.72189109,-9.892734,10.385465,12.181289,37.093674,-12.908179,-6.8663054,-6.8921227,-4.6220117,-22.27225,16.220247,-11.365725,-4.411763,-0.6248162,-1.6228786,16.530235,-3.9270456,28.74114,-32.788296,50.72528,12.998619,-3.8064907,5.828002,-14.706684,-18.747646,29.210081,48.612156,-20.73634,-9.2620125,16.572092
